ALL_11529683	7	7.619918571428572	2.6754549435853154
ALL_11529688	1	2.06425	0.0
ALL_11529694	1	6.07167	0.0
ALL_11529698	1	1.50118	0.0
ALL_11529701	1	1.79011	0.0
ALL_11529720	1	5.44813	0.0
ALL_11529749	10	0.7325437000000001	0.4035499200042171
ALL_11529756	11	27.431300000000007	6.234909115908295
ALL_11529789	2	0.8145789999999999	0.261271
ALL_11529790	1	0.636128	0.0
ALL_11592118	1	1.27939	0.0
ALL_11529824	3	0.7761080000000001	0.26056356367049227
ALL_11529846	1	1.17276	0.0
ALL_11529888	1	0.82884	0.0
ALL_11529893	1	0.689801	0.0
ALL_11529903	1	0.935656	0.0
ALL_11529904	1	1.5694	0.0
ALL_11529907	1	0.664415	0.0
ALL_11529908	3	0.8955733333333334	0.4171591651942404
ALL_11529915	3	0.007334	0.0037143856378500425
ALL_11529916	2	0.085809	0.043650999999999995
ALL_11529917	10	6.366910999999999	4.966482264942562
ALL_11529919	1	1.75466	0.0
ALL_11529930	1	3.22957	0.0
ALL_11529960	7	0.6164302857142857	0.5178001275670853
ALL_11529984	1	1.6515	0.0
ALL_11584664	1	1.81999	0.0
ALL_11584666	1	1.29216	0.0
ALL_11529843	8	0.06717775000000001	0.04194855233124858
ALL_11530023	4	3.5234975	1.7631600023448664
ALL_11530030	1	0.677997	0.0
ALL_11530049	5	6.310136	2.327656681769027
ALL_11530050	3	0.5738783333333334	0.37357692801022324
ALL_11530061	1	1.63893	0.0
ALL_11530087	1	0.823116	0.0
ALL_11530092	1	0.533798	0.0
ALL_11592119	1	3.49556	0.0
ALL_11592120	1	0.706832	0.0
ALL_11592121	1	0.478375	0.0
ALL_11592122	1	1.22111	0.0
ALL_11592123	1	0.678615	0.0
ALL_11530178	1	0.771066	0.0
ALL_11530190	1	3.85965	0.0
ALL_11530191	1	0.613269	0.0
ALL_11530193	1	0.727144	0.0
ALL_11530203	1	1.49866	0.0
ALL_11530225	1	0.554801	0.0
ALL_11530228	1	0.696679	0.0
ALL_11530231	1	2.79451	0.0
ALL_11530243	1	1.08084	0.0
ALL_11530250	1	2.35971	0.0
ALL_11530261	2	1.897415	0.5248049999999999
ALL_11530269	2	0.9357625	0.008062500000000028
ALL_11530272	1	0.879094	0.0
ALL_11530288	1	1.84674	0.0
ALL_11530294	1	1.93061	0.0
ALL_11530303	1	1.5847	0.0
ALL_11530317	1	1.29944	0.0
ALL_11530324	1	0.789147	0.0
ALL_11530347	1	1.47869	0.0
ALL_11530350	11	24.306545454545457	2.8443784441224467
ALL_11530351	1	1.88463	0.0
ALL_11530363	1	1.31491	0.0
ALL_11530559	3	4.130680000000001	0.9400312734159434
ALL_11530588	1	3.69301	0.0
ALL_11530605	1	3.67045	0.0
ALL_11530614	1	0.957121	0.0
ALL_11530616	1	0.937884	0.0
ALL_11530755	1	1.87673	0.0
ALL_11530825	1	1.2596	0.0
ALL_11530948	1	1.42802	0.0
ALL_11531005	1	0.858454	0.0
ALL_11531039	1	0.655056	0.0
ALL_11531055	1	3.70104	0.0
ALL_11531058	1	2.11272	0.0
ALL_11531168	1	5.33281	0.0
ALL_11531196	10	6.352796	2.023339896627356
ALL_11531305	1	2.49411	0.0
ALL_11531384	4	3.0985950000000004	2.052836636857643
ALL_11531390	1	1.4434	0.0
ALL_11531478	1	1.1431	0.0
ALL_11531534	1	0.494223	0.0
ALL_11531569	1	43.0444	0.0
ALL_11531570	1	6.19714	0.0
ALL_11531581	11	13.137529090909094	7.402735075647814
ALL_11531582	11	207.92182727272728	65.27653066460746
ALL_11531583	8	23.330937500000005	20.283268193998442
ALL_11531587	10	1.3979583000000002	1.673905696251557
ALL_11531591	11	375.3239090909091	123.48556905857059
ALL_11531594	7	2.4919981428571427	1.6028254317227641
ALL_11531595	11	3.332440909090909	2.322800862641184
ALL_11531599	1	0.92456	0.0
ALL_11531605	8	14.58101375	9.927503054042512
ALL_11531610	6	6.214686666666666	2.84904027506145
ALL_11531629	1	1.76079	0.0
ALL_11531640	9	0.8456298888888889	0.6834788404931615
ALL_11531652	1	4.63356	0.0
ALL_11531655	1	1.80422	0.0
ALL_11531667	8	1.6689718750000002	0.9906161753232728
ALL_11531690	1	1.5854	0.0
ALL_11531691	10	1.4607608000000003	1.6119915454767622
ALL_11531692	6	1.1451125	1.3658010066687059
ALL_11531693	11	2.7240486363636367	1.8803787096197246
ALL_11531694	11	28.14269545454545	16.37961450867919
ALL_11531695	1	8.92226	0.0
ALL_11531729	10	1.1268063000000001	0.6724503185159555
ALL_11531730	10	1.4553091999999999	1.6897239580545573
ALL_11531731	11	3.4809928181818184	2.361476236087111
ALL_11531733	2	0.543828	0.11853599999999997
ALL_11531742	1	0.24134	0.0
ALL_11531763	1	0.620053	0.0
ALL_11531792	1	1.47029	0.0
ALL_11531801	1	4.92064	0.0
ALL_11531816	1	1.37564	0.0
ALL_11531832	1	2.94444	0.0
ALL_11531851	11	6.414048181818182	2.9131424118196056
ALL_11531864	1	4.33797	0.0
ALL_11531900	1	2.5874	0.0
ALL_11531902	2	2.24435	0.0327900000000001
ALL_11531903	1	3.94944	0.0
ALL_11531919	3	4.149696666666667	1.0527858701031703
ALL_11584815	1	0.64941	0.0
ALL_11584831	2	4.245455	0.6992049999999999
ALL_11592124	1	0.812399	0.0
ALL_11592125	1	1.44305	0.0
ALL_11592126	1	1.36125	0.0
ALL_11592127	1	0.863425	0.0
ALL_11592128	1	1.12296	0.0
ALL_11592129	1	1.48702	0.0
ALL_11592130	1	1.91324	0.0
ALL_11592131	1	1.02212	0.0
ALL_11592132	1	1.19956	0.0
ALL_11592133	1	0.762385	0.0
ALL_11592134	1	0.820154	0.0
ALL_11592135	1	0.857458	0.0
ALL_11592136	1	1.23665	0.0
ALL_11592137	1	1.13216	0.0
ALL_11592138	1	1.13337	0.0
ALL_11592139	1	2.30615	0.0
ALL_11592140	1	0.669548	0.0
ALL_11592141	1	0.535054	0.0
ALL_11592142	1	8.20238	0.0
ALL_11592143	1	1.02747	0.0
ALL_11592144	2	1.0415385	0.05206149999999993
ALL_11592145	1	3.63994	0.0
ALL_11592146	1	2.59372	0.0
ALL_11532038	4	3.9997125000000002	1.0455594733532616
ALL_11532104	4	5.5243275	1.2157735967558887
ALL_11532105	1	5.49078	0.0
ALL_11532106	7	5.916614285714286	1.882531709213929
ALL_11532110	7	3.089735714285714	2.212009998129414
ALL_11532115	2	3.0687699999999998	0.7765299999999999
ALL_11532116	1	7.95954	0.0
ALL_11532121	1	0.730455	0.0
ALL_11532128	4	2.6864049999999997	0.8856017087127824
ALL_11532136	1	1.15812	0.0
ALL_11532145	1	1.27388	0.0
ALL_11532146	1	1.91315	0.0
ALL_11532155	3	4.180226666666667	0.8248510478194767
ALL_11532164	1	3.49537	0.0
ALL_11532172	1	6.39837	0.0
ALL_11532173	5	2.926058	1.7566727101358408
ALL_11532174	1	6.65726	0.0
ALL_11532179	3	4.92042	3.0311276325926406
ALL_11532195	1	6.69861	0.0
ALL_11532226	11	1.6702474545454544	1.4631963925841112
ALL_11532233	1	1.41944	0.0
ALL_11592147	1	3.50754	0.0
ALL_11532426	1	0.870273	0.0
ALL_11592148	1	0.757882	0.0
ALL_11592149	1	1.06499	0.0
ALL_11532433	10	108.00228	9.5288852289027
ALL_11532438	1	156.824	0.0
ALL_11532449	1	2.26083	0.0
ALL_11532457	5	9.732463999999998	3.721418753075767
ALL_11532480	1	0.767076	0.0
ALL_11532499	1	0.873917	0.0
ALL_11532514	1	2.89061	0.0
ALL_11532557	1	9.39791	0.0
ALL_11532565	1	0.726642	0.0
ALL_11532567	1	0.826021	0.0
ALL_11532585	1	1.52651	0.0
ALL_11532605	1	0.99333	0.0
ALL_11532607	1	0.656673	0.0
ALL_11532612	1	3.31603	0.0
ALL_11532616	1	0.947597	0.0
ALL_11532629	1	2.05067	0.0
ALL_11532651	1	1.18376	0.0
ALL_11532659	1	0.869898	0.0
ALL_11592150	1	1.6096	0.0
ALL_11532693	1	0.085923	0.0
ALL_11532711	2	0.0905205	0.035509500000000006
ALL_11532733	1	3.38906	0.0
ALL_11532743	4	5.7423825	1.3039449718330716
ALL_11532744	11	42.92478181818182	13.366112828738897
ALL_11532750	1	6.19557	0.0
ALL_11532765	1	1.45815	0.0
ALL_11532770	1	5.1798	0.0
ALL_11592151	1	2.47351	0.0
ALL_11532945	1	1.52263	0.0
ALL_11532968	3	3.782676666666667	0.5794174560903582
ALL_11532980	11	44.423272727272725	13.651901817235503
ALL_11532991	4	2.87689	1.384132977011241
ALL_11532998	2	4.873245	0.450755
ALL_11533022	1	2.17183	0.0
ALL_11533049	1	0.91889	0.0
ALL_11533082	8	15.6679	6.618700428898411
ALL_11533085	5	7.821650000000001	3.0146311568747515
ALL_11533089	1	0.856882	0.0
ALL_11533272	1	0.282352	0.0
ALL_11533298	1	2.36125	0.0
ALL_11533354	1	3.00507	0.0
ALL_11533384	1	3.44581	0.0
ALL_11533406	1	1.90105	0.0
ALL_11533415	1	1.12179	0.0
ALL_11533458	1	5.11541	0.0
ALL_11533464	11	127.33909090909091	14.653392889483095
ALL_11533475	2	2.987235	0.4058250000000001
ALL_11533498	7	3.730625714285714	1.8478061038884321
ALL_11533507	1	1.47086	0.0
ALL_11533516	5	5.1198559999999995	2.0264629100242617
ALL_11533545	1	1.85933	0.0
ALL_11533559	1	1.23033	0.0
ALL_11533572	1	1.78391	0.0
ALL_11533597	11	8.407665454545453	2.915643995771661
ALL_11533660	2	2.611545	0.20862500000000006
ALL_11533674	1	0.738557	0.0
ALL_11533701	1	0.595032	0.0
ALL_11533790	1	1.91218	0.0
ALL_11533795	1	0.975432	0.0
